Loan ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Customer Id,Direct_debit_status,Acc_IBAN,Acc_BBAN
7668e8bf-63f4-4d29-b548-0ca9a78d888c,Fully Paid,99999999,Short Term,750,2435667,7 years,Rent,Debt Consolidation,31257.66,12.3,,10,0,72276,1073028,0,0,105482,No,GB94GBMJ60321566844320,ZUHW66298922621212
279abc8f-8495-48ec-8ec3-4aa931eb4990,Fully Paid,354046,Long Term,676,1815469,10+ years,Home Mortgage,Home Improvements,5522.16,13,6,6,0,20976,70840,0,0,183746,Yes,GB41BENG86346266061936,DUTH51220167803859
f2b96316-4901-44ad-b4af-904ce5c2c03a,Fully Paid,472098,Long Term,692,2316575,10+ years,Rent,Debt Consolidation,24517.22,28.2,,9,0,454176,968506,0,0,91403,Yes,GB82HIJI30777848174598,KIKU85084005519973
a7e3baae-3dd8-46f4-a34c-c3e3971cdba3,Charged Off,86174,Short Term,7210,837311,1 year,Home Mortgage,Debt Consolidation,10884.91,13.6,82,15,0,360867,671770,0,0,76819,Yes,GB70EBRG04179373786485,JGNN83998963757089
a20abdda-6a28-444d-a731-ac37cdad12ca,Charged Off,509586,Long Term,678,1816001,2 years,Rent,Debt Consolidation,26180.67,13.9,74,32,1,115672,319638,1,0,129546,No,GB10OROY20420544777337,UWFQ56470661897531
1bbbdaa8-a43d-4371-ad48-8f341a267fa0,Fully Paid,99999999,Short Term,709,1806083,10+ years,Home Mortgage,Debt Consolidation,29348.92,16.1,25,22,0,492556,724680,0,0,14155,No,GB45GHZK00999417820505,FRKB50771693426513
59d28b2c-d66d-4cef-b04a-4de6c8d8a8b8,Fully Paid,218988,Short Term,740,775409,4 years,Home Mortgage,Debt Consolidation,8141.88,14.9,9,5,0,100206,186230,0,0,169891,Yes,GB79XCVT35499422534544,BSTK42652846065472
d855c373-2755-4def-8fd5-740b49b4987b,Fully Paid,176462,Short Term,,,10+ years,Home Mortgage,Home Improvements,14223.59,26.5,,7,0,171703,1080552,0,0,154291,No,GB36BXHF99097208360463,HQDS11385904695313
7f7cc7f8-dfd8-4503-beb7-88fd323f18a8,Fully Paid,328262,Short Term,746,1133958,1 year,Rent,Debt Consolidation,20411.32,10.2,,10,0,229463,472758,0,0,43140,No,GB14VQLP75985315164209,WXIQ66285742608294
98aac514-3050-423d-b1c5-ec325413c441,Charged Off,663168,Long Term,732,1527296,2 years,Home Mortgage,Debt Consolidation,22145.83,17,32,8,0,331075,543774,0,0,97831,Yes,GB24KITU36635385936253,JLSI85704176674439
14720be4-cc51-4482-a3b3-4489f53b64b8,Fully Paid,338030,Short Term,,,8 years,Rent,Debt Consolidation,12144.04,16.9,,9,0,321157,419232,0,0,102684,Yes,GB86PIQJ65209528485710,MVQR24087489794748
6bba193a-7546-4996-ac3c-6e6ae565326d,Charged Off,446094,Short Term,,,3 years,Home Mortgage,Debt Consolidation,30975.51,7,0,9,0,76,85998,0,0,55872,Yes,GB87DBLR09156849660425,CUJF22436373999276
0b23f73f-0b61-4188-b468-55c24da09b9d,Fully Paid,133078,Short Term,709,804460,< 1 year,Rent,Debt Consolidation,9117.34,12.5,,10,0,111568,243760,0,0,147331,No,GB64LZMZ44926878888589,ICAQ61328042330344
38bbc4dd-07e6-42d2-8345-aa561397b9f7,Fully Paid,278058,Short Term,,,7 years,Home Mortgage,Debt Consolidation,18706.64,15.9,,10,0,207423,1171566,0,0,50561,Yes,GB87JNXH99799065634596,CWEI80139595609332
be270567-d3c1-44b1-b2f8-24c39b6ff821,Fully Paid,99999999,Short Term,742,1359792,< 1 year,Rent,Debt Consolidation,17224.07,10.7,,8,0,57000,150678,0,0,178033,No,GB03HTCJ18382113001329,BNOU15518823952116
462748a7-7b3e-4e65-aae4-cedddfc95fa8,Fully Paid,752290,Long Term,649,2320375,3 years,Rent,Debt Consolidation,39252.86,13.4,16,13,0,431053,513502,0,0,53735,No,GB40VIDN06935549910205,DQFO10240376813430
475d953a-a252-436e-b712-9ac4c8ee930a,Fully Paid,99999999,Short Term,734,622991,6 years,Own Home,Debt Consolidation,8046.88,10.7,75,15,0,69179,238370,0,0,149379,Yes,GB26OOAW10622480916434,NWDL75784074685961
7c8b5dda-a3a8-45dd-afa3-aca1d0dead2f,Fully Paid,105556,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,18234.11,20.7,7,13,0,220894,846890,0,0,31914,No,GB86ZCQT24285665023008,RXZU31949136685070
f47489b5-9dca-4900-acac-9bece0d675fd,Fully Paid,262724,Long Term,695,1229072,4 years,Rent,Debt Consolidation,21508.76,21.8,,5,0,337725,394218,0,0,81163,Yes,GB67MJVR94554359357715,IRHV15391841784513
8cc6d0be-d411-4b8f-bdc2-c26e113515a9,Fully Paid,54076,Short Term,744,485697,1 year,Rent,Debt Consolidation,2655.06,9,,6,0,19988,282260,0,0,93646,No,GB44ALAZ31686707236645,XSEA63289704305273
8d6b5050-fb2d-4241-bdba-9e7d531cb197,Charged Off,552882,Long Term,686,1262151,10+ years,Rent,Debt Consolidation,23770.71,23.4,48,13,0,299706,694056,0,0,158050,Yes,GB90JDOI04688720859479,EEJP51555344987130
7d2c9004-734a-4b03-985f-1506f19ba2e7,Fully Paid,257400,Short Term,,,7 years,Home Mortgage,Debt Consolidation,13740.99,15.7,,11,0,191159,274626,0,0,110449,Yes,GB25JKIK95811302624905,MFBG76669159037776
d19a1ef3-a7aa-47b6-aa9a-a55513a2027b,Fully Paid,462088,Short Term,,,7 years,Home Mortgage,Debt Consolidation,17759.3,14.8,,13,0,627418,1603712,0,0,177355,No,GB40ZNYY19814733779591,PIHL24544765174249
ff1bdcef-f148-49e5-9cdf-f6c77f4d8a67,Fully Paid,460152,Short Term,,,10+ years,Own Home,Debt Consolidation,21330.92,20.5,6,13,0,1220978,5396072,0,0,141083,No,GB05HITP16679396231193,EUVV46156864978490
a834178f-be4b-4fe0-8441-46e5e7b5a31e,Charged Off,402534,Short Term,741,3090160,9 years,Rent,Debt Consolidation,23639.8,19.6,6,15,0,691467,1332188,0,0,134349,Yes,GB70SJPH55312898989003,HDVT39504425455807
406bf765-35d3-4d3e-aa80-215fd22fa307,Fully Paid,129844,Short Term,,,< 1 year,Rent,Debt Consolidation,16120.17,14.2,,10,0,110618,212058,0,0,83308,Yes,GB76EJCJ32461434105665,FAPQ79566908581530
26732d68-bf40-4041-a7fc-32893ba51a5c,Charged Off,232716,Short Term,637,1049427,5 years,Rent,Home Improvements,12942.99,9.5,61,20,0,226442,389026,0,0,189670,Yes,GB26BSMO00177666570161,XLIA07230760712977
aa8fd231-a19c-4b3c-8abe-75f364f7aa26,Fully Paid,286462,Long Term,719,1380426,10+ years,Home Mortgage,Debt Consolidation,27378.62,15.7,75,10,0,177916,335522,0,0,175637,No,GB57DNFY08005913881022,MCOX88941991177892
7fe7e42f-37dd-4a13-b371-3d35a012f178,Fully Paid,223256,Short Term,740,804916,7 years,Home Mortgage,Debt Consolidation,6774.64,34.4,7,13,0,308142,587818,0,0,80486,No,GB62EQQW98687487142053,EXCM72548975910776
01b645c9-7eaa-4403-ae13-18563bfce3ed,Fully Paid,348832,Long Term,704,497306,< 1 year,Rent,Debt Consolidation,3257.36,13,,4,0,90022,167860,0,0,103984,Yes,GB84CFGA91422571913013,QDWC86209880933499
181ba1f9-5dc9-4d76-bffd-0b103fca6297,Fully Paid,537878,Short Term,743,1296807,1 year,Home Mortgage,Debt Consolidation,24963.53,18.4,70,12,0,249223,515306,0,0,49571,No,GB92GQLJ89561205338529,RXLW52466573413236
cb0b882b-cac7-455c-bc35-24f2ef0775d7,Fully Paid,196460,Short Term,746,942590,2 years,Home Mortgage,Debt Consolidation,15160.1,23.5,,8,0,138700,410718,0,0,5324,Yes,GB72SGQH09468139362290,PNVX77985633147331
e8283bff-046a-4655-a90a-8ed060e8df8e,Fully Paid,214786,Short Term,723,883329,9 years,Home Mortgage,Debt Consolidation,11924.97,14.3,79,5,0,154755,193314,0,0,55669,No,GB53QLSU48226295557004,ZQUV48795015533354
5c2cc96f-159d-42ce-8ca0-f6cf1995119f,Fully Paid,109538,Short Term,697,567606,7 years,Home Mortgage,Debt Consolidation,5770.68,14.3,62,10,0,86716,151206,0,0,171825,Yes,GB16PZQK95498555897336,RQCB14886002074795
eb23bdf8-b4b2-4636-905f-9fa6d53bcf15,Fully Paid,259116,Short Term,,,6 years,Home Mortgage,Other,21678.81,31.4,,9,0,254030,720918,0,0,126680,No,GB34BCRY50412669658388,TMVM44827682371134
6ceefb17-6949-441f-86fa-ac63be965855,Fully Paid,117986,Short Term,694,1886890,5 years,Rent,Debt Consolidation,3207.77,12,19,7,0,80408,351296,0,0,70872,Yes,GB26FNIE75273811723511,TPKU06884503878529
6b68fc88-02db-442a-b5a1-c1d47e345c16,Fully Paid,133804,Short Term,725,1386734,4 years,Home Mortgage,Business Loan,16756.48,13.6,,11,0,105450,260898,0,0,111704,Yes,GB46GFLU52147506172273,ERKV30982068590505
1e963723-3b87-4175-b50b-39f5bee8c9a5,Fully Paid,87846,Short Term,736,625879,4 years,Own Home,Debt Consolidation,6988.96,50.1,56,16,0,96330,714978,0,0,142439,No,GB63EPFV49504387638261,MQZJ26742408489011
a2b7e7bc-59fa-4428-bd62-7eda96f5e749,Charged Off,332684,Long Term,722,881087,10+ years,Home Mortgage,Debt Consolidation,12702.26,14.5,,9,0,472226,640266,0,0,159683,Yes,GB15WRSK57919653888773,KWKG19094624163181
932aa46f-27ae-4cf9-9e5f-ce44b09e8e20,Fully Paid,190498,Short Term,706,892164,1 year,Rent,Debt Consolidation,8996.12,13.2,64,6,0,88160,117744,0,0,187960,Yes,GB26MGDV45630314295424,ZGYR90191686007999
5b0a29a8-1a48-46d2-809d-28f6e4f91fba,Fully Paid,448822,Short Term,741,1027444,1 year,Home Mortgage,Debt Consolidation,21576.4,33.1,,8,0,669028,981838,0,0,120834,No,GB56DKFK72225572294114,RWNB91765677347888
9846d9f5-8d8f-49cb-bf77-33d3d0f56160,Fully Paid,229086,Short Term,715,787626,8 years,Rent,Debt Consolidation,6543.79,23.9,36,7,1,71231,152460,1,0,145877,Yes,GB32YBSR78814923401641,KHRI91468418157984
108c8c56-4e1a-41b1-bd30-a44123d92dc8,Charged Off,393558,Long Term,678,2317392,2 years,Own Home,Debt Consolidation,22015.3,14.7,27,8,0,124184,145552,0,0,89129,Yes,GB45RWHE94349540594484,DQMK09227322092983
580b6472-e12f-4a9f-9217-3da6a3fb1f2a,Fully Paid,151954,Short Term,707,562419,7 years,Rent,Debt Consolidation,14341.77,12.5,,9,1,107692,219142,0,1,125521,Yes,GB34DFPY06763573803344,SLUX86512209334841
57500f65-6c77-445a-9ef3-4c571927c3d4,Fully Paid,99999999,Short Term,726,1153851,< 1 year,Rent,Debt Consolidation,7125,13.5,39,7,0,165984,286440,0,0,68075,Yes,GB75ORKB14645024260039,EOAQ28599912802787
9c76d145-55e7-4d3b-8a69-f65b5f0add31,Fully Paid,254562,Short Term,738,669123,6 years,Rent,Debt Consolidation,13549.66,17.5,,13,0,261383,743600,0,0,11038,Yes,GB85XIYQ90561238257147,XHCQ75844144266250
4d80c73f-7337-4fef-b1b1-d3caefda27ea,Charged Off,87912,Short Term,7500,960184,10+ years,Rent,Debt Consolidation,3432.73,43.3,42,9,0,86051,301026,0,0,2456,Yes,GB46BZSY45259961746848,LMXH15393908040861
dfe25a0c-4a59-45a8-be6b-02848b0fa24f,Charged Off,156178,Short Term,716,1124040,3 years,Rent,Other,8617.64,12,33,9,5,6194,108790,0,0,179090,Yes,GB31NTUY53331292214108,NJVK62781051435090
bf331ed5-dcb7-4428-968d-9d328717f7b2,Fully Paid,645018,Long Term,737,2692471,10+ years,Home Mortgage,Debt Consolidation,40386.97,24,,21,0,640376,1468302,0,0,134812,No,GB26SAME39043050565846,MDPW47485127561380
6d1968cd-f851-4b1f-8e38-dca77e9f815d,Fully Paid,605726,Short Term,748,3609145,10+ years,Home Mortgage,Debt Consolidation,43610.7,23,59,10,0,378423,475772,0,0,87402,Yes,GB93KJLT65417321576113,PFTR71253091970261
14adbdff-27ca-43e2-9087-aab565be712e,Fully Paid,99999999,Short Term,741,1288523,2 years,Home Mortgage,Debt Consolidation,9041.34,16.2,,4,0,95855,116468,0,0,116362,Yes,GB23JDHY80910231252481,QQOQ30426059283497
cf253a51-88a0-46bd-8d82-5348d151dab5,Charged Off,168300,Long Term,7020,688522,2 years,Rent,other,11762.14,17,30,9,0,128041,273042,0,0,180919,No,GB79MFAN09284874268781,IAKQ13010230772176
145b0f38-135f-4938-9d0b-bb078710fc46,Fully Paid,174460,Short Term,723,1318429,3 years,Own Home,Other,10547.47,15,55,14,0,55176,443586,0,0,118304,Yes,GB39VGIR90128170665251,HFXM92756451716120
c1c3cba8-0875-41eb-8211-d43f534e6ffc,Fully Paid,768394,Long Term,651,1651252,2 years,Home Mortgage,Debt Consolidation,19264.67,29.2,30,6,0,421420,559592,0,0,74922,No,GB78LDIZ50161095231234,ZLLV39224696730995
8d6b94ba-d605-4336-b8af-773d83fac618,Fully Paid,314226,Long Term,723,2638454,1 year,Home Mortgage,other,34959.43,18.2,54,10,0,662815,969034,0,0,21852,Yes,GB05LXSB04201540823879,GUIC34654842924609
f002c1ad-994f-41bd-88ae-e2d68cb9878d,Fully Paid,64966,Short Term,723,1224968,,Home Mortgage,other,23172.21,44,48,16,0,858154,1344574,0,0,175288,Yes,GB57TDJC02071091403041,NHUH25861815396951
d92b33df-3c9d-4e44-be6d-936efa6a1784,Fully Paid,300366,Short Term,730,833188,,Home Mortgage,Debt Consolidation,13400.32,17.9,37,7,0,179721,338932,0,0,4851,No,GB64BWKG23373612433818,WRJO19229820687680
0c072ad8-d748-4a03-8fad-c532ddeb062f,Fully Paid,263648,Short Term,736,1138518,9 years,Rent,Debt Consolidation,12808.28,15,,6,1,61788,202092,1,0,58719,Yes,GB65VHXK27737162193805,WFFC07757432531926
eafd6d30-8050-4721-b1ba-349cf8e69566,Fully Paid,99999999,Short Term,725,1048363,10+ years,Rent,Debt Consolidation,14152.91,21,,11,1,210045,299156,1,0,94791,Yes,GB25LPAV72590510139171,KRNH26808254759540
0b074d25-97a5-4a2f-9df1-a0efe04f597c,Fully Paid,716958,Short Term,718,1934960,9 years,Home Mortgage,Home Improvements,31765.72,10,24,9,0,168815,228624,0,0,12166,Yes,GB13WBBX66622839246973,FQFY62036789385143
8ad7af46-bdda-45b0-9366-30b6974392e0,Charged Off,459602,Long Term,712,982870,6 years,Home Mortgage,Debt Consolidation,12859.01,15.6,,6,0,390621,468204,0,0,26769,No,GB32NQFU76359408659278,WPPR59795859705489
ad5e29dd-d26e-43cc-b179-4a73451322f4,Fully Paid,405856,Long Term,708,1155751,10+ years,Rent,Debt Consolidation,32264.85,22.7,,13,0,338181,594198,0,0,180301,Yes,GB43FPFX10697873052288,BOMK86347736749417
88781660-03f8-4818-982e-c2851abd6063,Charged Off,547580,Short Term,710,1125978,< 1 year,Rent,Debt Consolidation,9758.4,13.8,58,6,0,435328,790064,0,0,61051,Yes,GB64QGXD54082837056499,LBVY32159842919862
6f0b1259-612a-4e5e-ac9f-61474c30067c,Fully Paid,175428,Short Term,698,1136238,2 years,Rent,Buy a Car,2594.45,30.5,68,4,0,70832,96470,0,0,109030,Yes,GB12AYTL84974958264618,UTTR71186836157123
61d505d7-41da-4c0d-88c5-846fbce8a320,Fully Paid,216370,Short Term,,,2 years,Rent,Debt Consolidation,6446.89,8.2,,10,0,239970,551320,0,0,66709,No,GB42KIYH29414256183780,XXSC77903715106297
837d165d-071c-4a7a-a441-8e36da8ae8ac,Fully Paid,99999999,Short Term,743,756352,10+ years,Home Mortgage,Home Improvements,11849.54,18.4,,9,1,46341,496870,1,0,166040,No,GB87RGOQ48620786245391,LYEB79059485922755
32200a7e-c65e-4e5e-9878-1161d256bcfe,Fully Paid,234806,Long Term,689,866799,9 years,Home Mortgage,Debt Consolidation,3676.69,14.1,7,4,2,86051,167750,2,0,30112,Yes,GB61PJUP97700808585460,LOYN50642960035256
0eaa9af5-5beb-44e5-9394-5c065cd5452e,Charged Off,25806,Short Term,685,742976,8 years,Rent,other,6377.16,7.1,35,5,0,8189,47432,0,0,717,Yes,GB45SUCO80047961655856,YDQJ59759071716762
ade640a2-1a8c-4356-b1c3-40f13503bfd9,Fully Paid,332706,Short Term,735,957790,,Home Mortgage,Debt Consolidation,10855.08,6.6,,9,0,220571,498828,0,0,126228,No,GB67FSFA33374854114660,NQVS82083684180765
77b43783-6615-427f-af53-17181b93e413,Fully Paid,333124,Short Term,703,1300246,10+ years,Home Mortgage,Debt Consolidation,13110.76,14.6,22,10,0,173128,384032,0,0,190687,No,GB53YWDV46693149812687,QTHU06542325030638
903c956b-f650-4131-b23c-76163325e5ac,Fully Paid,441276,Short Term,747,2305669,10+ years,Home Mortgage,Debt Consolidation,24017.52,17.8,,14,0,678851,2245848,0,0,7924,No,GB14EJMU60168423738535,WTNP65711885908211
7710a197-0a4f-4f8a-ad29-dd26022b1efd,Fully Paid,327756,Short Term,707,830319,5 years,Rent,Debt Consolidation,9271.81,15.8,,6,0,245727,292732,0,0,8805,Yes,GB31YGTU64252776745743,LYVK38394053499154
7ceac9be-dd62-4956-9bbc-ac93cef8bd63,Fully Paid,99999999,Short Term,736,1111367,1 year,Rent,Other,16577.88,13.5,77,8,0,378746,594242,0,0,64700,No,GB58WBOV15737494551887,GUHC60255674314157
8837c173-975a-4b66-9fa5-701b59c96066,Fully Paid,476586,Short Term,707,1403207,7 years,Rent,Debt Consolidation,18241.52,13.4,11,6,0,91580,214654,0,0,148508,Yes,GB55YDQA61900245437415,BHON44587150179402
b7503644-4068-44e6-9123-ba68f895b02e,Fully Paid,263450,Short Term,,,10+ years,Home Mortgage,Home Improvements,7319.18,16.9,,17,1,169100,621610,1,0,79384,No,GB09XKJA82319824091319,WDQR77720218702069
c208ec02-ccca-4d1a-bf13-83c02994a166,Fully Paid,261800,Short Term,738,1488536,4 years,Rent,Debt Consolidation,21087.72,16.5,45,8,0,178220,274780,0,0,177264,No,GB67MXUU02229352752936,XPEB89644987983425
e383c2ff-52d2-436e-8876-e0a3e1b4604b,Charged Off,433136,Long Term,682,1178323,9 years,Home Mortgage,Debt Consolidation,17969.44,17.6,,16,0,355471,426514,0,0,47435,No,GB35CKTJ36048688152839,UFWN64802017667323
08f5cc50-2771-459b-af95-d75536cc109f,Charged Off,322124,Long Term,716,1020034,9 years,Home Mortgage,Debt Consolidation,16915.32,17.8,,10,0,205865,341506,0,0,113781,No,GB75EIYX80402316756358,CXTY89689822407196
eb97be3b-084f-4fb9-992c-d4d3bfe20ee1,Charged Off,107536,Short Term,,,< 1 year,Rent,Debt Consolidation,22176.61,13.5,,7,0,107483,197868,0,0,165324,No,GB61FRHL44610751477539,INTG68095078575838
870660fa-6773-435c-99e2-5391966adae8,Fully Paid,355410,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,13237.11,13.7,,6,1,297293,397518,1,0,43272,Yes,GB43OQBK93958646159365,KPFB21049583713065
c94c6cdf-2aaf-4f85-b996-9a3ce3a87716,Fully Paid,437668,Short Term,749,2683693,5 years,Home Mortgage,Debt Consolidation,5993.55,21.5,,7,0,326496,562584,0,0,66763,No,GB85CLBD97708928029067,WXGT11456708814638
cc6b2922-1193-457a-9eaf-1f0c5c007aaa,Fully Paid,377322,Short Term,740,1288162,< 1 year,Rent,Debt Consolidation,17068.08,36.3,16,8,0,358549,494824,0,0,110250,No,GB88DPPP07806069044554,QNFV02346670409837
208b0950-c64d-4cd2-9487-2329e62727e6,Fully Paid,606122,Long Term,693,1395911,10+ years,Home Mortgage,Debt Consolidation,24079.46,22.5,,8,1,168378,332156,1,0,166968,Yes,GB68LFEA78510200443494,IVFH39895461940580
9e77cddc-0b2b-4533-941e-c5ff5e772143,Fully Paid,520982,Long Term,724,1031111,10+ years,Rent,Debt Consolidation,17013.17,15,,12,0,267976,475178,0,0,16507,No,GB09PKUP37888028505714,MJGT92585900851820
7e89d0d0-312b-4c35-904f-5ee58542fcd9,Charged Off,304590,Short Term,746,1202510,1 year,Rent,Debt Consolidation,28960.18,19.7,,9,0,314830,619982,0,0,135543,No,GB33BADR44546039965129,UFMB55892488722767
6ba3bceb-8feb-497a-892a-abf042f8c881,Charged Off,472362,Short Term,732,1075058,5 years,Home Mortgage,Debt Consolidation,22218.03,16.1,,13,0,392369,542146,0,0,68835,No,GB93KRDU56378824981624,NPEM52595396775576
d458127e-9b19-4123-98ef-ef8da4035e33,Charged Off,322872,Long Term,7080,985245,10+ years,Home Mortgage,Home Improvements,10895.17,17.5,,7,0,106894,357698,0,0,41586,Yes,GB24OVQK74486047084803,NAXJ70431152341276
6de8fb74-ee53-472b-a722-cde92d548118,Fully Paid,149402,Short Term,727,841491,1 year,Rent,Debt Consolidation,18723.17,8.6,,14,0,163571,539572,0,0,185766,Yes,GB36ETNW56681623747128,TGBM24055396393876
d8e2bdc1-9ef1-46fd-970b-e21c5841a304,Fully Paid,150458,Short Term,737,1330513,5 years,Home Mortgage,Debt Consolidation,4446.19,13.9,,13,0,129827,316492,0,0,7054,No,GB80GFET43413579413201,EYEL53334324236846
1ba71ce8-e117-43c3-b2cd-c99d1f485763,Fully Paid,268268,Short Term,,,5 years,Rent,Debt Consolidation,6896.62,16,,10,0,207860,429044,0,0,33858,Yes,GB54JLMD66724346289592,EJLC50710685185018
191a92bd-67d1-4998-b680-08489937390d,Fully Paid,341352,Long Term,712,751108,< 1 year,Home Mortgage,Debt Consolidation,10327.83,13.3,,11,0,81377,110858,0,0,196990,Yes,GB50XUJA02244561243604,JNJZ26615624264389
5aea3670-db43-406c-9a24-44cf5cd9051c,Charged Off,432256,Short Term,737,2053216,10+ years,Home Mortgage,Debt Consolidation,16305.8,17.4,,11,0,316331,638088,0,0,59492,Yes,GB08PEXV52962218463513,XFAQ48956419686882
4ada45a7-1323-4961-a8b4-45bf1c473bab,Fully Paid,301114,Long Term,645,825246,< 1 year,Rent,Debt Consolidation,5948.71,9,,10,1,59888,372746,1,0,174597,Yes,GB46NXGH80659178602945,WJLW07141546979538
22a8fdec-4fee-4731-b77e-11cfb1a43c71,Fully Paid,79398,Short Term,718,761824,2 years,Rent,Debt Consolidation,13459.03,15.5,,13,0,159315,317526,0,0,172368,No,GB56KZAX17328512391600,XZCT56231234237172
b86d02cc-c6e1-4b34-9a4c-e29884dfe199,Fully Paid,171842,Short Term,724,612199,2 years,Rent,Debt Consolidation,6734.17,11.8,,12,0,330714,558228,0,0,99608,Yes,GB70AJMT95423820189635,KKXK20747471318654
6fb401bb-a11a-46d0-ab47-b488584c584f,Fully Paid,329120,Long Term,715,1515896,5 years,Home Mortgage,Debt Consolidation,21601.48,13,,19,0,332576,683980,0,0,182815,Yes,GB32SNER06683897051347,TWCV89786621824832
9c9d3c13-7745-4f65-bab3-800fa5c44c0c,Fully Paid,486288,Long Term,707,1654577,3 years,Home Mortgage,Debt Consolidation,22612.47,14.9,14,18,0,407835,821282,0,0,150157,Yes,GB50ZGQH68640550941740,WSVW68863981322944
794277df-bb2a-4a2e-9586-a686ac0b8b49,Fully Paid,104368,Short Term,691,853974,1 year,Rent,Debt Consolidation,22559.08,20,32,10,1,116223,195580,1,0,135015,No,GB76FCJX60990061776567,AKBA20580922439603
806e056c-cab1-482c-9db8-c728fde99b36,Fully Paid,205854,Short Term,717,1898860,10+ years,Home Mortgage,Debt Consolidation,31647.73,22.3,15,6,0,195738,251284,0,0,136987,No,GB48FCVM86197754060726,LNHK47348589381075
f9cf3c24-f9b1-41a9-add8-95edd63f2627,Charged Off,96690,Short Term,673,280136,,Home Mortgage,Debt Consolidation,4598.76,17.8,51,4,0,179037,329582,0,0,37256,Yes,GB14NFAM11308934349554,RFMT65708623072895
df153e6a-bc79-467e-a3d6-0835d99c0702,Fully Paid,111408,Short Term,733,1154592,10+ years,Rent,Debt Consolidation,18762.12,20.4,47,9,0,283936,465674,0,0,27003,Yes,GB31JSOT67482525303202,LYBE71086566322133
335f8757-c4f1-4b37-baab-5329668808c4,Fully Paid,284152,Short Term,700,1054519,10+ years,Home Mortgage,Debt Consolidation,15202.66,14,36,12,0,182780,366146,0,0,124016,No,GB43XIZG40096017800240,ERCW05844656970139
116cceb0-28b7-440d-bb40-286444dd3cd6,Charged Off,269170,Short Term,7140,1259206,10+ years,Home Mortgage,Debt Consolidation,15110.51,10.2,,9,1,392730,639584,1,0,108013,Yes,GB53TOBI56158816715415,BSSQ28265204373158
75ef09fa-fb1d-4ab6-bf18-382007ca1326,Fully Paid,149116,Short Term,700,1380160,7 years,Home Mortgage,Home Improvements,18171.98,10.8,,5,0,95171,112574,0,0,60226,No,GB51IBNE49556530856143,JIBS81190716992879
616d9974-6ee9-4cf5-b7df-7a505417273d,Fully Paid,396792,Long Term,731,745997,10+ years,Own Home,Debt Consolidation,7522.29,18.7,,11,0,295944,835802,0,0,123914,Yes,GB71NQBS01505191712948,SNBO13082129972033
8b60728e-4245-4911-b0dd-8390f5b91c58,Fully Paid,128832,Short Term,719,1483520,10+ years,Rent,Debt Consolidation,8381.85,30.9,38,4,0,36708,64372,0,0,149176,Yes,GB26GIMA87303087356103,FDNX28881710007780
f657d195-0fbd-4c84-8dfa-9a39431b8b93,Fully Paid,152790,Short Term,743,678661,10+ years,Rent,Debt Consolidation,4450.94,14,8,5,1,119510,229086,0,0,136937,No,GB63KBNB00105441870889,FMFG84163769908045
