Cust_ID,Acc_BBAN,Subscription,Start_Dt,End_Dt,Due_Dt,Category,Amount,Payment_Freq,Subscriptions_Count
671230624450,WCKB02201867609517,Amazon Music,31-05-2015,12-11-2015,27th,Music,42.26,Monthly,3
671230624450,SQKV96222885597790,Spotify,09-04-2015,25-09-2015,22th,Music,39.11,Monthly,3
671230624450,CLLO15705552575518,Netflix,18-04-2019,25-10-2019,18th,OTT,36.83,Monthly,3
671230624450,WCKB02201867609517,Netflix,01-06-2015,09-11-2015,25th,OTT,20.78,Monthly,3
671230624450,WCKB02201867609517,Prime Video,29-05-2015,07-12-2015,3rd,OTT,43.35,Monthly,3
671230624450,PTUM02631978001254,LinkedIn,24-06-2017,28-12-2017,13th,Professional Networking,7.66,Monthly,5
671230624450,CLLO15705552575518,Jobcase,09-05-2019,29-10-2019,4th,Professional Networking,29.84,Monthly,5
671230624450,FEYJ22507111914660,Xing,12-11-2016,10-05-2017,17th,Professional Networking,45.48,Monthly,5
671230624450,TUCQ99353407553770,LinkedIn,28-08-2014,11-03-2015,10th,Professional Networking,17.15,Monthly,5
671230624450,TUCQ99353407553770,Meet Up,13-09-2014,02-03-2015,6th,Professional Networking,41.59,Monthly,5
673658765364,HRJG37686742974333,eBay,28-04-2018,11-11-2018,21th,E-commerce,49.53,Monthly,1
673658765364,JNJF06874124430854,Amazon Music,02-06-2021,17-11-2021,21th,Music,26.18,Monthly,1
673658765364,HRJG37686742974333,Disney+,27-04-2018,10-11-2018,5th,OTT,43.6,Monthly,1
673658765364,JNJF06874124430854,Xing,22-05-2021,04-12-2021,6th,Professional Networking,40.77,Monthly,1
720029516268,KYQP08603974006158,eBay,12-10-2019,13-04-2020,4th,E-commerce,42.74,Monthly,3
720029516268,MWSA40024213015782,Amazon,04-07-2019,09-12-2019,26th,E-commerce,28.77,Monthly,3
720029516268,JYBW21569204452997,Etsy,17-09-2015,13-03-2016,21th,E-commerce,32.14,Monthly,3
720029516268,JYBW21569204452997,Amazon Music,01-10-2015,23-03-2016,9th,Music,41.33,Monthly,1
720029516268,KYQP08603974006158,Prime Video,29-10-2019,16-04-2020,14th,OTT,23.0,Monthly,4
720029516268,KYQP08603974006158,HBO Max,05-10-2019,27-04-2020,14th,OTT,25.01,Monthly,4
720029516268,MWSA40024213015782,HBO Max,08-07-2019,10-12-2019,4th,OTT,6.09,Monthly,4
720029516268,MWSA40024213015782,HBO Max,29-06-2019,12-12-2019,2nd,OTT,7.8,Monthly,4
720029516268,JYBW21569204452997,Meet Up,30-09-2015,24-03-2016,19th,Professional Networking,6.49,Monthly,1
736531415623,SYTX95830078858361,Spotify,22-01-2018,17-07-2018,25th,Music,19.23,Monthly,1
742393577768,TLKX53639865864169,eBay,16-12-2016,13-06-2017,16th,E-commerce,49.21,Monthly,5
742393577768,MJQL66278803184638,Walmart,16-07-2021,22-01-2022,13th,E-commerce,28.85,Monthly,5
742393577768,MJQL66278803184638,eBay,22-07-2021,18-01-2022,26th,E-commerce,46.58,Monthly,5
742393577768,CHZP45845813457582,Walmart,10-03-2019,27-08-2019,6th,E-commerce,44.32,Monthly,5
742393577768,CSPD83704827043833,Etsy,02-11-2017,10-05-2018,23th,E-commerce,19.71,Monthly,5
742393577768,TLKX53639865864169,YouTube Music,26-12-2016,26-06-2017,9th,Music,33.03,Monthly,6
742393577768,TLKX53639865864169,Apple Music,10-12-2016,29-05-2017,3rd,Music,44.04,Monthly,6
742393577768,MJQL66278803184638,Spotify,23-07-2021,19-01-2022,18th,Music,7.78,Monthly,6
742393577768,ZKRY14310691777753,YouTube Music,31-10-2011,25-04-2012,27th,Music,38.41,Monthly,6
742393577768,DXXS34485888336711,Amazon Music,03-05-2013,09-11-2013,8th,Music,19.05,Monthly,6
742393577768,CSPD83704827043833,Apple Music,18-11-2017,24-05-2018,27th,Music,30.39,Monthly,6
742393577768,DXXS34485888336711,HBO Max,04-05-2013,16-11-2013,16th,OTT,18.44,Monthly,2
742393577768,CSPD83704827043833,Netflix,02-11-2017,07-05-2018,11th,OTT,36.97,Monthly,2
742393577768,RWFH58922012421263,Xing,28-09-2015,26-03-2016,26th,Professional Networking,37.9,Monthly,1
751115305312,CLGS30130093627256,Etsy,24-06-2021,12-01-2022,5th,E-commerce,26.7,Monthly,2
751115305312,CLGS30130093627256,Amazon,14-07-2021,23-12-2021,25th,E-commerce,21.89,Monthly,2
786061394585,WXDY56061660171227,Amazon,30-10-2019,28-04-2020,12th,E-commerce,33.4,Monthly,3
786061394585,YTXO66773869073416,eBay,06-02-2016,12-08-2016,1st,E-commerce,25.91,Monthly,3
786061394585,YTXO66773869073416,Walmart,20-01-2016,21-07-2016,2nd,E-commerce,26.32,Monthly,3
786061394585,WXDY56061660171227,Amazon Music,31-10-2019,25-04-2020,8th,Music,37.79,Monthly,1
786061394585,WXDY56061660171227,Netflix,11-11-2019,23-04-2020,6th,OTT,11.45,Monthly,4
786061394585,MOGG34837315586097,Prime Video,10-10-2012,30-03-2013,24th,OTT,17.16,Monthly,4
786061394585,TPKM84387597129858,Netflix,18-04-2014,17-10-2014,24th,OTT,27.1,Monthly,4
786061394585,TPKM84387597129858,Prime Video,15-04-2014,25-09-2014,9th,OTT,43.76,Monthly,4
786061394585,LSZM64328685337350,Jobcase,25-09-2013,14-03-2014,13th,Professional Networking,34.96,Monthly,1
790137635427,DYTK58244333745093,Etsy,08-11-2020,11-05-2021,13th,E-commerce,32.42,Monthly,1
790137635427,DYTK58244333745093,YouTube Music,27-11-2020,21-05-2021,28th,Music,42.1,Monthly,2
790137635427,NIHR18689549400435,YouTube Music,07-08-2020,10-02-2021,9th,Music,46.59,Monthly,2
790137635427,NIHR18689549400435,Disney+,10-08-2020,02-02-2021,1st,OTT,5.49,Monthly,3
790137635427,UBRI52420056120086,HBO Max,19-11-2019,04-05-2020,20th,OTT,36.0,Monthly,3
790137635427,UBRI52420056120086,Netflix,16-11-2019,21-05-2020,1st,OTT,9.52,Monthly,3
793896517904,BRCI50671184815127,Amazon,27-09-2018,03-03-2019,18th,E-commerce,16.24,Monthly,1
793896517904,CYII96669666061607,Spotify,02-06-2021,02-12-2021,26th,Music,23.92,Monthly,6
793896517904,EWDH11516494826572,Amazon Music,17-02-2021,13-08-2021,2nd,Music,41.93,Monthly,6
793896517904,BZPJ18371366065227,Amazon Music,15-06-2018,03-01-2019,17th,Music,34.31,Monthly,6
793896517904,BZPJ18371366065227,Amazon Music,07-07-2018,18-12-2018,12th,Music,39.9,Monthly,6
793896517904,GROP42476575474997,Apple Music,02-03-2021,17-09-2021,1st,Music,9.95,Monthly,6
793896517904,QMZW06482115341911,Apple Music,11-05-2019,11-11-2019,15th,Music,7.5,Monthly,6
793896517904,CYII96669666061607,Netflix,20-05-2021,02-12-2021,22th,OTT,34.32,Monthly,4
793896517904,RIQU20380475393979,HBO Max,19-06-2017,06-12-2017,18th,OTT,5.91,Monthly,4
793896517904,QMZW06482115341911,HBO Max,28-04-2019,30-10-2019,2nd,OTT,47.7,Monthly,4
793896517904,QMZW06482115341911,Disney+,22-04-2019,12-11-2019,10th,OTT,10.1,Monthly,4
793896517904,BRCI50671184815127,Meet Up,11-09-2018,28-02-2019,9th,Professional Networking,49.63,Monthly,3
793896517904,GROP42476575474997,Jobcase,12-03-2021,03-09-2021,1st,Professional Networking,46.76,Monthly,3
793896517904,GROP42476575474997,Xing,24-02-2021,23-08-2021,28th,Professional Networking,5.44,Monthly,3
828302918447,HJMZ10113147025089,Etsy,12-05-2020,19-11-2020,6th,E-commerce,20.62,Monthly,2
828302918447,GKRM49910001241799,Walmart,30-10-2020,02-05-2021,6th,E-commerce,18.64,Monthly,2
828302918447,AJSE63990655250748,YouTube Music,15-02-2012,05-08-2012,25th,Music,11.63,Monthly,3
828302918447,HJMZ10113147025089,YouTube Music,05-05-2020,08-11-2020,15th,Music,49.0,Monthly,3
828302918447,BBXK53336362139338,YouTube Music,18-06-2016,11-12-2016,23th,Music,45.68,Monthly,3
828302918447,CCQI36033924041522,Disney+,20-02-2016,22-08-2016,27th,OTT,21.83,Monthly,3
828302918447,JXYV48850051894949,Disney+,21-09-2014,11-04-2015,10th,OTT,24.23,Monthly,3
828302918447,AJSE63990655250748,Prime Video,23-02-2012,11-08-2012,26th,OTT,13.57,Monthly,3
828302918447,JXYV48850051894949,LinkedIn,03-10-2014,02-04-2015,27th,Professional Networking,50.32,Monthly,3
828302918447,JXYV48850051894949,Jobcase,30-09-2014,28-03-2015,3rd,Professional Networking,32.43,Monthly,3
828302918447,AJSE63990655250748,LinkedIn,17-02-2012,22-08-2012,9th,Professional Networking,18.3,Monthly,3
835861020702,VAUQ79861306198264,Apple Music,09-03-2017,04-09-2017,10th,Music,41.05,Monthly,3
835861020702,EKOB51819473938007,Apple Music,26-07-2016,23-01-2017,13th,Music,29.72,Monthly,3
835861020702,JFXI11336999916260,Spotify,04-11-2018,26-04-2019,17th,Music,12.06,Monthly,3
835861020702,PUUM87633243182228,Disney+,03-01-2020,04-07-2020,25th,OTT,50.09,Monthly,1
835861020702,PUUM87633243182228,Meet Up,26-12-2019,25-06-2020,19th,Professional Networking,33.36,Monthly,4
835861020702,VAUQ79861306198264,LinkedIn,23-03-2017,21-08-2017,19th,Professional Networking,6.14,Monthly,4
835861020702,EKOB51819473938007,Meet Up,15-07-2016,23-01-2017,23th,Professional Networking,40.25,Monthly,4
835861020702,EKOB51819473938007,Meet Up,04-08-2016,21-01-2017,26th,Professional Networking,6.62,Monthly,4
848354640523,SZDG21464468963741,Amazon,02-05-2017,14-10-2017,25th,E-commerce,25.93,Monthly,2
848354640523,SYQJ93191642338837,eBay,27-11-2014,07-06-2015,13th,E-commerce,39.25,Monthly,2
848354640523,JUPY52921801343220,Amazon Music,08-05-2016,08-11-2016,12th,Music,14.21,Monthly,3
848354640523,FUSX05370991969780,Spotify,06-07-2013,02-01-2014,4th,Music,46.87,Monthly,3
848354640523,HXWN57304481585160,Apple Music,31-12-2016,04-07-2017,11th,Music,44.08,Monthly,3
848354640523,JUPY52921801343220,Disney+,25-05-2016,20-11-2016,6th,OTT,10.17,Monthly,6
848354640523,SZDG21464468963741,HBO Max,23-04-2017,19-10-2017,22th,OTT,28.51,Monthly,6
848354640523,AELR16949282063329,Prime Video,07-09-2016,07-03-2017,7th,OTT,45.56,Monthly,6
848354640523,AELR16949282063329,Netflix,02-09-2016,04-03-2017,6th,OTT,38.01,Monthly,6
848354640523,SYQJ93191642338837,Netflix,26-12-2014,15-06-2015,5th,OTT,17.55,Monthly,6
848354640523,HXWN57304481585160,HBO Max,21-12-2016,22-06-2017,6th,OTT,48.86,Monthly,6
851573080148,ACFW22589843665926,Apple Music,30-12-2019,20-07-2020,7th,Music,35.48,Monthly,1
851573080148,ACFW22589843665926,Xing,13-01-2020,05-07-2020,17th,Professional Networking,12.29,Monthly,1
930055716956,JCCA12424091150247,Meet Up,27-12-2012,11-07-2013,19th,Professional Networking,30.2,Monthly,2
930055716956,JCCA12424091150247,Xing,28-12-2012,16-07-2013,21th,Professional Networking,24.4,Monthly,2
937633776081,WHWG17082979672049,Amazon,23-04-2021,21-10-2021,14th,E-commerce,5.0,Monthly,4
937633776081,IQHF87817539136205,Etsy,16-09-2014,08-03-2015,3rd,E-commerce,29.59,Monthly,4
937633776081,IQHF87817539136205,eBay,14-09-2014,09-03-2015,22th,E-commerce,28.62,Monthly,4
937633776081,IQHF87817539136205,Walmart,11-09-2014,12-03-2015,10th,E-commerce,6.58,Monthly,4
937633776081,WHWG17082979672049,Netflix,22-04-2021,02-11-2021,20th,OTT,13.97,Monthly,1
941067239524,AMZM46912595356452,Etsy,14-07-2021,29-12-2021,22th,E-commerce,28.26,Monthly,4
941067239524,YQEE22099043169890,Etsy,05-11-2016,09-05-2017,2nd,E-commerce,14.15,Monthly,4
941067239524,YQEE22099043169890,eBay,13-11-2016,15-05-2017,2nd,E-commerce,21.48,Monthly,4
941067239524,VAOV26781569072510,Amazon,28-05-2010,24-11-2010,13th,E-commerce,49.07,Monthly,4
941067239524,YQEE22099043169890,Apple Music,15-11-2016,02-06-2017,9th,Music,48.1,Monthly,1
941067239524,KHYE53404976326062,Prime Video,04-12-2018,15-06-2019,3rd,OTT,27.92,Monthly,4
941067239524,AMZM46912595356452,Disney+,09-07-2021,21-12-2021,17th,OTT,6.57,Monthly,4
941067239524,LMKC47657044329164,HBO Max,02-07-2018,03-12-2018,19th,OTT,5.89,Monthly,4
941067239524,HHEN53623009349537,HBO Max,08-08-2018,27-01-2019,21th,OTT,18.85,Monthly,4
941067239524,AMZM46912595356452,LinkedIn,28-06-2021,09-01-2022,18th,Professional Networking,37.56,Monthly,2
941067239524,LMKC47657044329164,Xing,14-06-2018,02-12-2018,6th,Professional Networking,5.19,Monthly,2
948872839895,LJXX29751345383470,eBay,16-08-2021,17-01-2022,12th,E-commerce,8.49,Monthly,3
948872839895,LJXX29751345383470,Amazon,21-07-2021,28-01-2022,2nd,E-commerce,26.73,Monthly,3
948872839895,UTFS98704830379700,Amazon,04-09-2018,27-02-2019,3rd,E-commerce,8.96,Monthly,3
948872839895,RCND68003714283637,YouTube Music,30-06-2019,24-12-2019,20th,Music,26.73,Monthly,1
948872839895,RCND68003714283637,Prime Video,03-07-2019,31-12-2019,16th,OTT,36.91,Monthly,1
948872839895,RCND68003714283637,LinkedIn,10-07-2019,25-12-2019,20th,Professional Networking,45.94,Monthly,2
948872839895,MZOV70970278704491,Xing,09-09-2018,16-02-2019,21th,Professional Networking,25.76,Monthly,2
982027075585,IIVU86139860288676,Etsy,09-11-2020,16-05-2021,20th,E-commerce,38.51,Monthly,4
982027075585,IIVU86139860288676,Etsy,17-11-2020,07-05-2021,11th,E-commerce,8.0,Monthly,4
982027075585,KYQB11271472696558,Etsy,25-10-2020,18-04-2021,10th,E-commerce,6.23,Monthly,4
982027075585,PATS71557847079703,Etsy,05-11-2020,17-04-2021,1st,E-commerce,34.23,Monthly,4
982027075585,PATS71557847079703,YouTube Music,15-11-2020,08-05-2021,28th,Music,42.34,Monthly,1
982027075585,HSYV90768001695261,Disney+,22-04-2021,01-11-2021,28th,OTT,20.41,Monthly,4
982027075585,OCBM49674872647867,Prime Video,15-02-2021,23-08-2021,8th,OTT,48.78,Monthly,4
982027075585,OCBM49674872647867,Disney+,19-02-2021,05-09-2021,2nd,OTT,42.5,Monthly,4
982027075585,PATS71557847079703,HBO Max,10-11-2020,21-04-2021,27th,OTT,21.13,Monthly,4
982027075585,KYQB11271472696558,LinkedIn,12-10-2020,30-03-2021,18th,Professional Networking,50.97,Monthly,4
982027075585,OCBM49674872647867,LinkedIn,28-02-2021,11-08-2021,19th,Professional Networking,10.51,Monthly,4
982027075585,JVRY31849698159939,LinkedIn,07-07-2021,12-01-2022,18th,Professional Networking,21.27,Monthly,4
982027075585,JVRY31849698159939,Jobcase,01-07-2021,30-12-2021,15th,Professional Networking,49.2,Monthly,4
1001191505939,QEZP50998690273458,eBay,11-02-2021,18-08-2021,28th,E-commerce,13.07,Monthly,6
1001191505939,PASZ46324629644502,Etsy,24-07-2018,10-02-2019,20th,E-commerce,22.67,Monthly,6
1001191505939,PCYV86702845889971,Etsy,06-07-2019,16-01-2020,18th,E-commerce,16.38,Monthly,6
1001191505939,PCYV86702845889971,eBay,19-07-2019,20-01-2020,26th,E-commerce,49.62,Monthly,6
1001191505939,JCWT31239653795556,Etsy,04-02-2017,20-07-2017,10th,E-commerce,18.45,Monthly,6
1001191505939,LXBE91590562125862,Walmart,18-04-2019,30-10-2019,8th,E-commerce,50.59,Monthly,6
1001191505939,PASZ46324629644502,YouTube Music,28-07-2018,02-02-2019,8th,Music,43.03,Monthly,4
1001191505939,JCWT31239653795556,Amazon Music,20-01-2017,01-08-2017,24th,Music,5.01,Monthly,4
1001191505939,NSYV95789015788086,Spotify,05-04-2021,11-10-2021,8th,Music,50.91,Monthly,4
1001191505939,NSYV95789015788086,Amazon Music,15-04-2021,15-10-2021,12th,Music,11.36,Monthly,4
1001191505939,PASZ46324629644502,Disney+,25-07-2018,12-01-2019,28th,OTT,36.28,Monthly,2
1001191505939,LXBE91590562125862,Prime Video,15-05-2019,10-11-2019,16th,OTT,21.43,Monthly,2
1001191505939,LXBE91590562125862,Meet Up,18-04-2019,27-10-2019,15th,Professional Networking,26.82,Monthly,2
1001191505939,NSYV95789015788086,Meet Up,02-04-2021,10-10-2021,9th,Professional Networking,47.98,Monthly,2
1006803321594,WPAN84517545940171,eBay,08-10-2017,19-04-2018,2nd,E-commerce,31.73,Monthly,3
1006803321594,XHEL14676573867348,Walmart,21-10-2017,16-04-2018,14th,E-commerce,34.31,Monthly,3
1006803321594,ICHW47599153278143,Walmart,15-05-2017,11-11-2017,12th,E-commerce,23.46,Monthly,3
1006803321594,UDBK43760511707525,Netflix,10-10-2017,04-04-2018,4th,OTT,24.03,Monthly,5
1006803321594,XHEL14676573867348,Prime Video,08-10-2017,04-04-2018,27th,OTT,36.9,Monthly,5
1006803321594,XHEL14676573867348,Netflix,17-10-2017,25-04-2018,9th,OTT,16.4,Monthly,5
1006803321594,FGLV47106703153332,Netflix,21-06-2016,16-12-2016,15th,OTT,45.34,Monthly,5
1006803321594,ICHW47599153278143,HBO Max,03-06-2017,22-11-2017,19th,OTT,42.11,Monthly,5
1006803321594,WPAN84517545940171,Meet Up,14-10-2017,09-04-2018,13th,Professional Networking,39.41,Monthly,6
1006803321594,UDBK43760511707525,Xing,16-10-2017,18-04-2018,24th,Professional Networking,46.27,Monthly,6
1006803321594,UDBK43760511707525,Jobcase,07-10-2017,04-04-2018,3rd,Professional Networking,18.74,Monthly,6
1006803321594,FGLV47106703153332,Jobcase,18-06-2016,28-11-2016,14th,Professional Networking,46.21,Monthly,6
1006803321594,YXSU68251765392330,Jobcase,08-07-2019,19-01-2020,2nd,Professional Networking,47.75,Monthly,6
1006803321594,YXSU68251765392330,Jobcase,16-07-2019,31-01-2020,26th,Professional Networking,42.89,Monthly,6
1022352523456,XRAI40779824940741,Spotify,28-01-2019,29-07-2019,12th,Music,38.21,Monthly,1
1022352523456,GEWW58776755884017,Disney+,19-06-2019,25-12-2019,1st,OTT,22.68,Monthly,1
1022352523456,GEWW58776755884017,Jobcase,27-06-2019,26-12-2019,15th,Professional Networking,26.45,Monthly,1
1026421686547,CCJS40178463124549,Etsy,26-12-2020,27-06-2021,25th,E-commerce,16.82,Monthly,2
1026421686547,PSUG91435665341354,Amazon,30-04-2017,03-11-2017,8th,E-commerce,11.63,Monthly,2
1026421686547,QNUF45824358192770,Apple Music,27-07-2019,21-01-2020,6th,Music,30.47,Monthly,5
1026421686547,MLMP99565626446456,YouTube Music,29-06-2021,22-12-2021,7th,Music,43.88,Monthly,5
1026421686547,KCEO17197525474057,Apple Music,26-03-2020,17-09-2020,18th,Music,46.58,Monthly,5
1026421686547,IARQ43706014797927,Amazon Music,08-12-2017,27-06-2018,24th,Music,40.86,Monthly,5
1026421686547,KOML66863255041781,YouTube Music,13-09-2017,15-02-2018,11th,Music,30.59,Monthly,5
1026421686547,CCJS40178463124549,HBO Max,12-12-2020,29-06-2021,13th,OTT,19.1,Monthly,2
1026421686547,PSUG91435665341354,Netflix,07-05-2017,13-10-2017,16th,OTT,6.99,Monthly,2
1026421686547,QNUF45824358192770,LinkedIn,20-07-2019,08-01-2020,9th,Professional Networking,29.72,Monthly,2
1026421686547,KOML66863255041781,Xing,22-08-2017,13-02-2018,11th,Professional Networking,7.56,Monthly,2
1029780407037,YSQA34458336075295,eBay,30-10-2014,25-04-2015,21th,E-commerce,36.65,Monthly,3
1029780407037,QSHN53824015604385,eBay,29-04-2019,08-11-2019,13th,E-commerce,42.34,Monthly,3
1029780407037,QSHN53824015604385,Amazon,26-04-2019,05-11-2019,27th,E-commerce,10.06,Monthly,3
1029780407037,DARS74814058557731,Spotify,29-05-2019,19-11-2019,21th,Music,26.57,Monthly,3
1029780407037,GGCB27519838177154,YouTube Music,20-12-2011,06-06-2012,19th,Music,27.9,Monthly,3
1029780407037,KMXZ38912271195297,Apple Music,18-11-2012,06-05-2013,24th,Music,43.57,Monthly,3
1029780407037,GGCB27519838177154,Prime Video,09-12-2011,21-05-2012,26th,OTT,19.9,Monthly,2
1029780407037,YSQA34458336075295,Prime Video,16-11-2014,09-05-2015,13th,OTT,31.93,Monthly,2
1029780407037,DARS74814058557731,Jobcase,23-05-2019,22-11-2019,13th,Professional Networking,27.59,Monthly,4
1029780407037,HNQC49725925145493,Jobcase,16-09-2018,02-03-2019,12th,Professional Networking,32.39,Monthly,4
1029780407037,GGCB27519838177154,Jobcase,01-12-2011,25-05-2012,4th,Professional Networking,12.17,Monthly,4
1029780407037,QSHN53824015604385,Jobcase,26-04-2019,22-11-2019,2nd,Professional Networking,37.19,Monthly,4
1060777919065,TBND08136767146157,Etsy,06-09-2021,22-02-2022,22th,E-commerce,17.86,Monthly,2
1060777919065,TPZF84701146112807,Etsy,24-04-2020,04-10-2020,12th,E-commerce,18.08,Monthly,2
1060777919065,RMIV40575082384788,YouTube Music,09-07-2021,02-01-2022,10th,Music,23.58,Monthly,5
1060777919065,GYMQ14601514751776,Amazon Music,01-12-2020,14-06-2021,19th,Music,11.36,Monthly,5
1060777919065,GYMQ14601514751776,Amazon Music,01-12-2020,21-05-2021,10th,Music,5.62,Monthly,5
1060777919065,EZCC20885936707082,Amazon Music,15-03-2020,14-09-2020,15th,Music,32.75,Monthly,5
1060777919065,TPZF84701146112807,Spotify,07-04-2020,19-10-2020,1st,Music,40.69,Monthly,5
1060777919065,EZCC20885936707082,Prime Video,02-04-2020,03-10-2020,28th,OTT,47.94,Monthly,3
1060777919065,UADX65626496227868,Prime Video,31-12-2019,18-06-2020,23th,OTT,17.5,Monthly,3
1060777919065,JOMB89706360673106,Netflix,24-08-2021,27-02-2022,16th,OTT,36.77,Monthly,3
1060777919065,TBND08136767146157,Meet Up,05-09-2021,08-03-2022,4th,Professional Networking,24.48,Monthly,4
1060777919065,GYMQ14601514751776,LinkedIn,18-12-2020,05-06-2021,10th,Professional Networking,9.14,Monthly,4
1060777919065,EZCC20885936707082,Jobcase,25-03-2020,27-09-2020,1st,Professional Networking,43.85,Monthly,4
1060777919065,TPZF84701146112807,Meet Up,14-04-2020,26-10-2020,8th,Professional Networking,36.1,Monthly,4
1076480410171,ZRSC40057060431886,YouTube Music,23-03-2019,12-09-2019,2nd,Music,33.39,Monthly,1
1076480410171,PQIK83599834636760,Netflix,29-05-2019,04-11-2019,18th,OTT,37.86,Monthly,1
1076480410171,AZTK25186193823775,Jobcase,11-09-2021,03-03-2022,5th,Professional Networking,45.87,Monthly,1
1078299689267,LANZ61580645965513,eBay,28-02-2021,27-08-2021,28th,E-commerce,20.23,Monthly,2
1078299689267,MDEV00127052811706,Walmart,24-06-2021,03-01-2022,10th,E-commerce,17.92,Monthly,2
1078299689267,EUGW31959583941535,Spotify,09-01-2021,19-06-2021,23th,Music,31.1,Monthly,3
1078299689267,EUGW31959583941535,YouTube Music,09-01-2021,22-06-2021,16th,Music,8.28,Monthly,3
